fd000004         0000000322f1b2
9bc13005         10500002000209080322f1830000000009083000000000000000
9bc13004         10500002000209080322f1810000000009083000000000000000
9bc13007         10500002000209080322f1860000000009083000000000000000
9bc13006         10500002000209080322f1840000000009083000000000000000
9bc13001         10500002000209080322f17f0000000009083000000000000000
9bc13003         10500002000209080322f1870000000009083000000000000000
9bc13002         10500002000209080322f1890000000009083000000000000000
9bc1300d         10500002000209080322f1950000000009083000000000000000
9bc1300c         10500002000209080322f1940000000009083000000000000000
9bc1300f         10500002000209080322f1010000000009083000000000000000
9bc1300e         10500002000209080322f1970000000009083000000000000000
9bc13009         10500002000209080322f18c0000000009083000000000000000
9bc13008         10500002000209080322f18a0000000009083000000000000000
9bc1300b         10500002000209080322f1930000000009083000000000000000
9bc1300a         10500002000209080322f1920000000009083000000000000000
9bc13015         1050000200020908032211020000000009083000000000000000
9bc13014         1050000200020908032211010000000009083000000000000000
9bc13017         1050000200020908032212000000000009083000000000000000
9bc13016         1050000200020908032211030000000009083000000000000000
9bc13011         1050000200020908032202000000000009083000000000000000
9bc13010         1050000200020908032210000000000009083000000000000000
9bc13013         1050000200020908032211000000000009083000000000000000
9bc13012         1050000200020908032202010000000009083000000000000000
9bc1301c         1050000200020908032201000000000009083000000000000000
9bc13019         1050000200020908032221000000000009083000000000000000
9bc13018         1050000200020908032212010000000009083000000000000000
9bc1301b         1050000200020908032221020000000009083000000000000000
9bc1301a         1050000200020908032221010000000009083000000000000000
9bc14101         0b08e580052ff01303000000
9bc14102         0b08e580042ff01300000000
9bc14201         0b08e580052ff01203000000
9bc14202         0b08e580042ff01200000000
9bc14305         0b08e580042ff08700000000
9bc14304         0b08e580052ff08703ff0000
9bc14301         0b08e580052ff08703000000
9bc14303         0b08e580052ff08703e10000
9bc14302         0b08e580052ff08703e00000
9bc17001         000000042e010000000000
9bc03005         10500002000209080322f10d0000000009083000000000000000
9bc03004         10500002000209080322f1870000000009083000000000000000
9bc03007         10500002000209080322f1970000000009083000000000000000
9bc03006         10500002000209080322f1990000000009083000000000000000
9bc03001         10500002000209080322f1840000000009083000000000000000
9bc03003         10500002000209080322f1890000000009083000000000000000
9bc03002         10500002000209080322f17f0000000009083000000000000000
9bc0300d         10500002000209080322020a0000000009083000000000000000
9bc0300c         1050000200020908032202010000000009083000000000000000
9bc0300f         1050000200020908032201010000000009083000000000000000
9bc0300e         10500002000209080322020b0000000009083000000000000000
9bc03009         10500002000209080322f1000000000009083000000000000000
9bc03008         10500002000209080322f18a0000000009083000000000000000
9bc0300b         1050000200020908032202000000000009083000000000000000
9bc0300a         1050000200020908032201100000000009083000000000000000
9bc03015         1050000200020908032201060000000009083000000000000000
9bc03014         1050000200020908032201050000000009083000000000000000
9bc03017         1050000200020908032206000000000009083000000000000000
9bc03016         10500002000209080322010b0000000009083000000000000000
9bc03011         1050000200020908032201030000000009083000000000000000
9bc03010         1050000200020908032201020000000009083000000000000000
9bc03013         1050000200020908032201110000000009083000000000000000
9bc03012         1050000200020908032201040000000009083000000000000000
9bc0301d         1050000200020908032212000000000009083000000000000000
9bc0301c         1050000200020908032211030000000009083000000000000000
9bc0301f         1050000200020908032212020000000009083000000000000000
9bc0301e         1050000200020908032212010000000009083000000000000000
9bc03019         1050000200020908032211000000000009083000000000000000
9bc03018         1050000200020908032206030000000009083000000000000000
9bc0301b         1050000200020908032211020000000009083000000000000000
9bc0301a         1050000200020908032211010000000009083000000000000000
9bc03025         1050000200020908032212080000000009083000000000000000
9bc03024         1050000200020908032212070000000009083000000000000000
9bc03026         1050000200020908032201000000000009083000000000000000
9bc03021         1050000200020908032212040000000009083000000000000000
9bc03020         1050000200020908032212030000000009083000000000000000
9bc03023         1050000200020908032212060000000009083000000000000000
9bc03022         1050000200020908032212050000000009083000000000000000
9bc33005         10500002000209080322f10d0000000009083000000000000000
9bc33004         10500002000209080322f1000000000009083000000000000000
9bc33007         10500002000209080322f1810000000009083000000000000000
9bc33006         10500002000209080322f1800000000009083000000000000000
9bc33001         10500002000209080322f17f0000000009083000000000000000
9bc33003         10500002000209080322f1870000000009083000000000000000
9bc33002         10500002000209080322f1890000000009083000000000000000
9bc3300d         10500002000209080322f18c0000000009083000000000000000
9bc3300c         10500002000209080322f18b0000000009083000000000000000
9bc3300f         10500002000209080322f1970000000009083000000000000000
9bc3300e         10500002000209080322f1900000000009083000000000000000
9bc33009         10500002000209080322f1830000000009083000000000000000
9bc33008         10500002000209080322f1820000000009083000000000000000
9bc3300b         10500002000209080322f1860000000009083000000000000000
9bc3300a         10500002000209080322f1840000000009083000000000000000
9bc33015         1050000200020908032206000000000009083000000000000000
9bc33014         1050000200020908032210000000000009083000000000000000
9bc33017         1050000200020908032211020000000009083000000000000000
9bc33016         1050000200020908032205000000000009083000000000000000
9bc33011         10500002000209080322f1990000000009083000000000000000
9bc33010         10500002000209080322f1980000000009083000000000000000
9bc33013         10500002000209080322f1010000000009083000000000000000
9bc33012         10500002000209080322f19d0000000009083000000000000000
9bc33019         1050000200020908032202000000000009083000000000000000
9bc33018         1050000200020908032221000000000009083000000000000000
9bc3301b         1050000200020908032201100000000009083000000000000000
9bc3301a         1050000200020908032202010000000009083000000000000000
9bc34101         0b08e620062ff01003010000
9bc34103         0b08e620042ff01000000000
9bc34102         0b08e620062ff01003010100
9bc23005         10500002000209080322f10d0000000009083000000000000000
9bc23004         10500002000209080322f1000000000009083000000000000000
9bc23007         10500002000209080322f1810000000009083000000000000000
9bc23006         10500002000209080322f1800000000009083000000000000000
9bc23001         10500002000209080322f17f0000000009083000000000000000
9bc23003         10500002000209080322f1870000000009083000000000000000
9bc23002         10500002000209080322f1890000000009083000000000000000
9bc2300d         10500002000209080322f1920000000009083000000000000000
9bc2300c         10500002000209080322f1990000000009083000000000000000
9bc2300f         10500002000209080322f1940000000009083000000000000000
9bc2300e         10500002000209080322f1930000000009083000000000000000
9bc23009         10500002000209080322f1860000000009083000000000000000
9bc23008         10500002000209080322f1840000000009083000000000000000
9bc2300b         10500002000209080322f1900000000009083000000000000000
9bc2300a         10500002000209080322f18c0000000009083000000000000000
9bc23015         1050000200020908032202000000000009083000000000000000
9bc23014         1050000200020908032201100000000009083000000000000000
9bc23017         1050000200020908032201010000000009083000000000000000
9bc23016         1050000200020908032202010000000009083000000000000000
9bc23011         10500002000209080322f1100000000009083000000000000000
9bc23010         10500002000209080322f1950000000009083000000000000000
9bc23013         10500002000209080322f1010000000009083000000000000000
9bc23012         10500002000209080322f1110000000009083000000000000000
9bc2301d         1050000200020908032212000000000009083000000000000000
9bc2301c         1050000200020908032210010000000009083000000000000000
9bc2301f         1050000200020908032221000000000009083000000000000000
9bc2301e         1050000200020908032211000000000009083000000000000000
9bc23019         1050000200020908032202020000000009083000000000000000
9bc23018         1050000200020908032201020000000009083000000000000000
9bc2301b         1050000200020908032210000000000009083000000000000000
9bc2301a         1050000200020908032202040000000009083000000000000000
9bc23025         1050000200020908032203030000000009083000000000000000
9bc23024         1050000200020908032201030000000009083000000000000000
9bc23026         1050000200020908032201000000000009083000000000000000
9bc23021         1050000200020908032201400000000009083000000000000000
9bc23020         1050000200020908032203000000000009083000000000000000
9bc23023         1050000200020908032203040000000009083000000000000000
9bc23022         1050000200020908032203020000000009083000000000000000
9bc93005         10500002000209080322f1800000000009083000000000000000
9bc93004         10500002000209080322f17f0000000009083000000000000000
9bc93007         10500002000209080322f1840000000009083000000000000000
9bc93006         10500002000209080322f1810000000009083000000000000000
9bc93001         10500002000209080322f1000000000009083000000000000000
